0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0.0,10.986378466156498,-1.4231580421669627,0.0,0.0,2.083387627376209,3.707738396248089,3325.04121873967,34.370318158287176,0.0,0.0,0.0,-10.986378466156498,1.4231580421669627,0.0,0.0,-2.083387627376209,-3.707738396248089,-3325.04121873967,-34.370318158287176,0.0,0.0,0.618363206749897,0.0,0.0,0.0,0.0,0.0,0.0,0.08457566178719401,0.0,0.0,-1.0,0.0,0.0,0.3237310942686942,0.0,0.0,0.0,0.0,-0.4167263363793517,-0.4040171236358806,-0.618363206749897,0.0,0.0,0.0,0.0,0.0,0.0,-0.08457566178719401,0.0,0.0,1.0,0.0,0.0,-0.3237310942686942,0.0,0.0,0.0,0.0,0.4167263363793517,0.4040171236358806,0.0,0.10998048582204491
0.0,-0.0886415250100388,0.007302187781196812,1.0,0.0,-0.0043423735799288585,-0.015274692763613892,-6.779542538844034,-0.22494234332900281,0.0,0.0,0.0,0.0886415250100388,-0.007302187781196812,-1.0,0.0,0.0043423735799288585,0.015274692763613892,6.779542538844034,0.22494234332900281,0.0,0.0,-0.0011685557308419184,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006823827945345558,0.0,0.0,0.0,0.0,0.0,-0.0024276419240682736,0.0,0.0,0.0,0.0,0.0013149876733753812,0.00885986272809261,0.0011685557308419184,0.0,0.0,0.0,0.0,0.0,0.0,0.0006823827945345558,0.0,0.0,0.0,0.0,0.0,0.0024276419240682736,0.0,0.0,0.0,0.0,-0.0013149876733753812,-0.00885986272809261,0.0,5.518966463683155e-05
0.0,-3.0079218960682073,0.10737881152683407,0.0,0.0,0.07862001791687662,-0.10757951657850795,379.95156782216503,7.972798945878878,0.0,0.0,0.0,3.0079218960682073,-0.10737881152683407,0.0,0.0,-0.07862001791687662,0.10757951657850795,-379.95156782216503,-7.972798945878878,0.0,0.0,0.07369878856385119,0.0,0.0,0.0,0.0,0.0,0.0,-0.023155672794982346,0.0,0.0,0.0,0.0,-1.0,-0.06645589985296292,0.0,0.0,0.0,0.0,0.029650556561422417,0.24871416574433192,-0.07369878856385119,0.0,0.0,0.0,0.0,0.0,0.0,0.023155672794982346,0.0,0.0,0.0,0.0,1.0,0.06645589985296292,0.0,0.0,0.0,0.0,-0.029650556561422417,-0.24871416574433192,0.0,0.030018932147489224
-1.0,-0.5566063441646445,-0.03222873834454936,0.0,0.0,-0.003840719063206269,-0.16528763156507573,-6.1421378072846915,-0.1818307313331144,0.0,0.0,1.0,0.5566063441646445,0.03222873834454936,0.0,0.0,0.003840719063206269,0.16528763156507573,6.1421378072846915,0.1818307313331144,0.0,0.0,-0.0010225756916078044,0.0,0.0,0.0,0.0,0.0,0.0,-0.004284883326902574,0.0,0.0,0.0,0.0,0.0,-0.001167061998438151,0.0,0.0,0.0,0.0,0.0019206163809046771,0.004536084443996615,0.0010225756916078044,0.0,0.0,0.0,0.0,0.0,0.0,0.004284883326902574,0.0,0.0,0.0,0.0,0.0,0.001167061998438151,0.0,0.0,0.0,0.0,-0.0019206163809046771,-0.004536084443996615,0.0,0.0030107425248814194
0.0,0.11019525589913748,-0.2864528647280306,0.0,0.0,-0.7980007496469111,-0.2467654571927742,-667.1540496743668,-18.950065842685458,0.0,0.0,0.0,-0.11019525589913748,0.2864528647280306,0.0,0.0,0.7980007496469111,0.2467654571927742,667.1540496743668,18.950065842685458,0.0,0.0,0.01686370386648693,0.0,0.0,0.0,0.0,0.0,0.0,0.0008483083595006644,0.0,0.0,0.0,0.0,0.0,0.11847645495529079,-1.0,0.0,0.0,0.0,0.0013610060079355113,0.059713617861469205,-0.01686370386648693,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008483083595006644,0.0,0.0,0.0,0.0,0.0,-0.11847645495529079,1.0,0.0,0.0,0.0,-0.0013610060079355113,-0.059713617861469205,0.0,0.2560730483065306
0.0,1.3490914194700705,-0.3719636785717102,0.0,0.0,0.5138182863288075,0.32948526434244174,357.8371107828054,11.136257996430839,0.0,0.0,0.0,-1.3490914194700705,0.3719636785717102,0.0,0.0,-0.5138182863288075,-0.32948526434244174,-357.8371107828054,-11.136257996430839,0.0,0.0,0.06619533672314402,0.0,0.0,0.0,0.0,0.0,0.0,0.010385615238414712,0.0,0.0,0.0,0.0,0.0,0.098668642869521,0.0,-1.0,0.0,0.0,-0.07465775381362214,-0.04620067512408695,-0.06619533672314402,0.0,0.0,0.0,0.0,0.0,0.0,-0.010385615238414712,0.0,0.0,0.0,0.0,0.0,-0.098668642869521,0.0,1.0,0.0,0.0,0.07465775381362214,0.04620067512408695,0.0,0.3202186481902846
0.0,-0.5010016661749113,0.6391102616916183,0.0,0.0,1.3271473610566697,-0.208412777608254,294.72122815293756,8.33042955120058,0.0,0.0,0.0,0.5010016661749113,-0.6391102616916183,0.0,0.0,-1.3271473610566697,0.208412777608254,-294.72122815293756,-8.33042955120058,0.0,0.0,0.05017247605602722,0.0,0.0,0.0,0.0,0.0,0.0,-0.003856825759622099,0.0,0.0,0.0,0.0,0.0,0.01872769686840635,0.0,0.0,-1.0,0.0,0.006468158778887942,1.1013055863931505,-0.05017247605602722,0.0,0.0,0.0,0.0,0.0,0.0,0.003856825759622099,0.0,0.0,0.0,0.0,0.0,-0.01872769686840635,0.0,0.0,1.0,0.0,-0.006468158778887942,-1.1013055863931505,0.0,0.09701806711590107
0.0,11.375198270273719,-1.451142560584522,0.0,0.0,0.5175375265674633,0.9390102429459222,1150.6051122433403,36.612654621482136,0.0,0.0,0.0,-11.375198270273719,1.451142560584522,0.0,0.0,-0.5175375265674633,-0.9390102429459222,-1150.6051122433403,-36.612654621482136,0.0,0.0,0.21878524546498118,0.0,0.0,0.0,0.0,0.0,0.0,0.08756888583736505,0.0,0.0,0.0,0.0,0.0,0.4357053850432966,0.0,0.0,0.0,-1.0,-0.3374570868326776,-0.20304182342898278,-0.21878524546498118,0.0,0.0,0.0,0.0,0.0,0.0,-0.08756888583736505,0.0,0.0,0.0,0.0,0.0,-0.4357053850432966,0.0,0.0,0.0,1.0,0.3374570868326776,0.20304182342898278,0.0,0.16005796160919775
0.0,0.8894292836964013,-0.19020698361609512,0.0,0.0,-0.2800130477661824,0.5411358422141284,-14742.130961741339,16.200456129888494,0.0,0.0,0.0,-0.8894292836964013,0.19020698361609512,0.0,0.0,0.2800130477661824,-0.5411358422141284,14742.130961741339,-16.200456129888494,0.0,0.0,0.12519637456142751,0.0,0.0,0.0,0.0,0.0,-1.0,0.00684703066740866,0.0,0.0,0.0,0.0,0.0,0.08014895057812493,0.0,0.0,0.0,0.0,-0.06326703870908279,0.0676269083110792,-0.12519637456142751,0.0,0.0,0.0,0.0,0.0,1.0,-0.00684703066740866,0.0,0.0,0.0,0.0,0.0,-0.08014895057812493,0.0,0.0,0.0,0.0,0.06326703870908279,-0.0676269083110792,0.0,0.055639573859122535
0.0,-0.6851577924280017,-0.08916831195019026,0.0,0.0,-0.8876097712031531,-0.7202601855989014,-595.5721848595517,-15.791506799951339,0.0,0.0,0.0,0.6851577924280017,0.08916831195019026,0.0,0.0,0.8876097712031531,0.7202601855989014,595.5721848595517,15.791506799951339,0.0,0.0,-0.10135911235259819,0.0,0.0,0.0,0.0,1.0,0.0,-0.0052745018662663755,0.0,0.0,0.0,0.0,0.0,0.02863326048962806,0.0,0.0,0.0,0.0,-0.004558647033146124,-0.9317704953280568,0.10135911235259819,0.0,0.0,0.0,0.0,-1.0,0.0,0.0052745018662663755,0.0,0.0,0.0,0.0,0.0,-0.02863326048962806,0.0,0.0,0.0,0.0,0.004558647033146124,0.9317704953280568,0.0,0.006931749261379916
250.0,243.23057193362752,5.4903825236282096,0.0,0.0,64.79432517339583,15.482035085571685,40999.21032464816,19753.442777043147,799.9999999999998,0.0,0.0,56.769428066372505,59.50961747637178,2400.0,300.0,10.20567482660416,34.51796491442831,4000.789675351843,196.55722295685416,0.0,19.999999999999996,8.504037405929267,10.0,10.0,10.0,10.0,0.0,10.0,9.562975919427464,10.0,10.0,10.0,0.0,10.0,9.631975471716613,10.0,10.0,10.0,10.0,8.371672544980598,8.436418577331594,1.4959625940707335,0.0,0.0,0.0,0.0,10.0,0.0,0.4370240805725366,0.0,0.0,0.0,10.0,0.0,0.36802452828338794,0.0,0.0,0.0,0.0,1.6283274550194027,1.5635814226684064,1.0,2.711496296618686
